,0,1
0,-1.2606401892288521,-1.7345046696293156
1,0.9025092555693184,0.07139133464652467
2,0.09351569314299389,-1.6892485155908576
3,-1.3138227979616581,-1.9034511279986366
4,-0.19755878184514566,-0.3907202440974456
5,-0.5501078468218582,-2.1458859785675277
6,0.4459975865867814,0.14851036265293913
7,-0.6192977216985517,-1.4712698338877943
8,0.49896405581400316,-0.18102215077348977
9,-0.2646425131191006,0.18680421020843874
10,0.5713711570646047,1.4580703299081244
11,-1.025840793691845,-0.6366103524657565
12,-0.5657414861939786,-1.095354808578027
13,0.4757211332311236,-0.24912275372393858
14,0.041574816944381414,0.45238639499379274
15,0.7913416851958363,0.4840177247833846
16,0.9608886632235738,0.3061951884945541
17,0.6237633325735193,0.6139533764336589
18,0.939320433810117,1.1208980525571548
19,-1.8176544638242458,-1.2428695286109488
20,0.5206408598999159,-0.16691357920246677
21,0.03336106218783647,1.344330758986353
22,0.19986491768368977,-0.29354978847025665
23,-0.9894406964846464,0.6374099367891823
24,-0.34982281694703876,0.12826065607781417
25,-0.14031758204190653,-0.4131691398766099
26,1.1886495865955116,0.9180498773907444
27,-0.03460721784768191,0.41978915214185847
28,-1.1341187737655098,-0.41289020286396116
29,-0.6061122029884176,0.07951519466421728
30,0.2102867855296723,1.1807542855720992
31,-0.3574470696838519,-0.5883487868791664
32,-0.42112267842218604,-0.479660275617169
33,-1.63193326660767,-0.4546882227498395
34,-1.4741402574913214,-2.55586166756837
35,1.526785931647027,1.1360283544626748
36,-0.4868856516536802,0.19179187633585185
37,0.4921941203197481,-1.0741962059936032
38,-0.038367049447115616,0.602979350932865
39,-0.5072625253053304,0.08298879688913556
40,0.28272968524862013,0.12722315373209192
41,-0.3308134238953384,-0.013188783750839103
42,-0.2289151588844476,-0.1367314582310505
43,0.472090250771947,0.7645499020823344
44,-0.5497608988901614,0.32513357414026617
45,-1.1770584415754022,-1.0336368973036534
46,0.5933748512295232,0.09861640507222676
47,-0.42039618214151375,-0.3604888227998109
48,0.3001324348265069,0.3339024149197124
49,0.3012658901257896,0.8419591787419883
50,-0.062017626684429214,0.886481962918444
51,-0.6018928864799931,-0.14210893944728234
52,0.9438573096249833,1.0750603781002461
53,-0.3133926575947029,-1.0521259672087273
54,0.23280977552670054,0.25807289476419687
55,1.1438909102313188,1.3880123255874488
56,-0.44723247837798713,-1.1130106633064039
57,0.18505775626078513,-0.8314326031845816
58,0.6614614389004153,-0.590110445305226
59,-1.1922625389958796,-0.8755295442589619
60,0.32291451607612875,-0.27752309225613764
61,-1.9362001740998362,-0.4124897110680225
62,1.2342103696986346,2.191738910323517
63,-1.6315312151258854,-1.3697084807946334
64,0.7712982903450262,1.440042697719856
65,0.40069773021107813,-0.06709717656380478
66,0.9208353113457743,1.3472798220214974
67,-0.48943940144920756,-0.9724242278288859
68,-0.03674615386763442,-0.9231491827448915
69,-0.7573147803183199,-0.7212439060634024
70,0.21141483763375177,0.13260282366360732
71,-1.0917066336839343,-0.510440276884459
72,-0.5414743589537288,-0.43481146033923135
73,-0.31124518048515337,0.1677501107835797
74,-0.478700415614368,0.050001630728950926
75,1.2289221491505837,-0.6570950730701872
76,-1.8047625351398329,-0.11073538489465709
77,-0.3681279558806366,-0.44570786598913936
78,0.17190532688615082,0.07968634957653292
79,0.41850530367724603,-0.45060666643665737
80,0.8628843642626788,0.09059070442038242
81,-0.11449286864196098,-0.3442701172283867
82,-0.38890003889571567,-0.5242245245382198
83,-0.9920574357633134,-0.8266547870187405
84,-1.2852679271060206,-2.7541827816571667
85,0.24728334493510612,0.9455720885710559
86,-2.234705290303809,-2.4272969609798007
87,0.047390306825136244,-0.12791195162781208
88,-1.1162689472003067,-1.338816661295718
89,-0.5031347856195183,-0.75085203894453
90,1.0518046918911572,1.2946777118103912
91,-0.9647777063633456,0.036950754823022576
92,0.3409304261568467,-0.13727617211079676
93,-0.6120771698165147,-0.4256030200062874
94,-0.23044398721323045,-0.2870768440151111
95,-1.2128832168637333,-0.9266753894501092
96,-2.1863189727736754,-1.325698154730269
97,0.022690269547049922,-1.2379180484901902
98,-0.7180855357602624,-0.39253634067377907
99,-1.1521711839007622,-0.3431498161249212
100,0.050455427371742106,0.6887274348596967
101,-0.2387010308518268,1.2755410148233743
102,1.9099105076703522,0.5460870132138715
103,1.8668005043199583,1.176979115052857
104,0.27418731519505923,1.789359518777433
105,0.821033760943034,-0.2189984333799076
106,-0.8002505949663673,-1.2545700844079686
107,0.8011115111430333,1.4795334272922134
108,-0.4062535310548815,-0.7431695289363248
109,-1.3476885875830757,-1.2476869339453338
110,-1.6854645775310038,-1.2960431648423518
111,-1.4795191803305137,-1.3947762160733395
112,0.17591237079447442,2.0731851681019444
113,0.5801884936921491,0.4261693473793148
114,0.7245098467493748,0.5669611840392208
115,-0.3018986622021104,-0.145561677893894
116,-1.3035304825819962,0.08466929684426067
117,0.5886484547379948,-0.36652275971141596
118,1.3478890691666363,0.8321978368371242
119,1.2239995908379493,1.8630649448732735
120,0.579774174101066,0.3388862457235426
121,0.5426526255546422,-0.539164903531606
122,0.5327797977484724,1.0554090982452153
123,-0.39862515077493726,-0.7419046521969689
124,-1.1635248506499825,-2.174936575802138
125,0.40746634020277456,0.22865864404148037
126,1.8246954503916846,3.325498815978103
127,0.06682629855722454,-0.742309157393571
128,-2.1179143919216883,-1.6642625572868555
129,-0.16091406560985544,-0.6310930030905268
130,0.49296093297753246,-0.6888259583010214
131,-0.5879585049196092,-0.8779971795319484
132,-0.5891401770082396,0.3419675154971831
133,-0.36417799123038985,-0.16087158219022105
134,0.029075107691464895,-0.5389146343352049
135,-1.3684986810694162,-0.17301785439676517
136,-1.0423079619052993,-0.35686054163837055
137,1.1449061427466094,0.4727210502989241
138,0.8511724941774562,1.8056716185037527
139,-0.30781496869632397,0.7764994866073146
140,0.8903334524518889,0.5514404515896405
141,-0.44485366039808194,0.26889849365791196
142,-0.13777717910798082,0.02575935291542083
143,-0.08386217313262766,0.05338684482362297
144,0.9979915650796631,1.060677427944934
145,0.1940253593603693,0.1500093057348156
146,-0.19028636611535613,-0.717537386966324
147,0.1930803135433772,-0.03725521041235521
148,-0.6886738048958934,-0.08079307250074699
149,0.6539364340045308,1.1077807024104585
150,-1.3347814886484195,-2.4743347433299108
151,1.1064269075292565,0.42433443168130147
152,-0.37121136316102604,0.8858421335005293
153,0.25674311320577453,-0.2813642318471022
154,-0.3409712091828593,-0.8055778011462875
155,-1.1539642534635837,-0.9175054208613667
156,-1.024253814636628,-1.5365288626049858
157,-3.1136724411509547,-2.474951937092301
158,-0.5836678812531951,-0.6233182822737341
159,1.0050528534740097,0.33288212611468976
160,0.4341461604817447,-0.18341635984810564
161,0.05933202998181462,-0.5805602891960631
162,-0.9429143009063182,-0.20230561350183696
163,0.18882746600859857,1.1126781215421067
164,-0.22806944879732924,0.6668126997816445
165,-0.8386453017296039,0.030706478021364256
166,0.9605679661958006,0.8778456997415937
167,-1.0987870176220589,-1.5775163013047158
